id,Sucursal,internal_id,is_local,caja,cuser,out_of_time,Creación de orden,Proceso de orden,Entrega de orden,Orden cancelada,Hora deseada,Usuario,Estatus,Tipo de pago,total,stars,review,coupon,Sub tipo de pago,pc_id,status_id,Id cajero,crname,pay_id,Usuario subsidio/Meal plan,Nómina,ceco,Platillos,Ingredientes,description
70000208,Sushi Go UDEM,209,0,1,Andrea,,16:52:00 28-02-2025,16:55:00 28-02-2025,17:13:00 28-02-2025,,,,Entregada,App,108.42,3,,,,1,4,4040,,2,,,,Spicy Tuna Roll Estandar 4 $0.00,Salsa spicy $0.00,
70000209,Sushi Go UDEM,210,0,0,Carlos,,13:24:00 03-02-2025,13:28:00 03-02-2025,13:37:00 03-02-2025,,,,Entregada,Efectivo,248.68,5,,,,2,4,4080,,3,,,,Philadelphia Roll Estandar 1 $0.00,Queso crema $0.00,
70000210,Sushi Go UDEM,211,0,0,Andrea,,17:39:00 24-01-2025,17:51:00 24-01-2025,18:10:00 24-01-2025,,,,Entregada,App,323.11,5,,,,4,4,4044,,2,,,,Dragon Roll Estandar 1 $0.00,Anguila $0.00,
70000211,Sushi Go UDEM,212,0,0,Mariana,,13:15:00 04-02-2025,13:21:00 04-02-2025,13:28:00 04-02-2025,,,,Entregada,Tarjeta,292.53,5,,,,2,4,4095,,2,,,,Dragon Roll Estandar 3 $0.00,Anguila $0.00,
70000212,Sushi Go UDEM,213,0,0,Andrea,,21:03:00 02-02-2025,21:08:00 02-02-2025,21:28:00 02-02-2025,,,,Entregada,Efectivo,152.68,4,,,,2,4,4049,,3,,,,Salmón Roll Estandar 1 $0.00,Salmón fresco $0.00,
70000213,Sushi Go UDEM,214,0,0,Andrea,,16:34:00 10-02-2025,16:46:00 10-02-2025,16:56:00 10-02-2025,,,,Entregada,Efectivo,94.34,3,,,,1,4,4007,,2,,,,Atún Especial Estandar 1 $0.00,Atún spicy $0.00,
70000214,Sushi Go UDEM,215,0,0,Mariana,,15:40:00 16-02-2025,15:50:00 16-02-2025,16:08:00 16-02-2025,,,,Entregada,Tarjeta,111.43,4,,,,1,4,4065,,1,,,,Salmón Roll Estandar 4 $0.00,Salmón fresco $0.00,
70000215,Sushi Go UDEM,216,0,0,Andrea,,19:20:00 24-01-2025,19:28:00 24-01-2025,19:35:00 24-01-2025,,,,Entregada,Tarjeta,279.79,3,,,,4,4,4014,,2,,,,Tempura Roll Estandar 4 $0.00,Camarón tempura $0.00,
70000216,Sushi Go UDEM,217,0,0,Luis,,20:03:00 23-02-2025,20:09:00 23-02-2025,20:19:00 23-02-2025,,,,Entregada,Efectivo,274.05,4,,,,3,4,4021,,2,,,,Philadelphia Roll Estandar 1 $0.00,Queso crema $0.00,
70000217,Sushi Go UDEM,218,0,0,Mariana,,15:46:00 23-01-2025,15:49:00 23-01-2025,15:54:00 23-01-2025,,,,Entregada,App,160.71,5,,,,1,4,4063,,2,,,,Ebi Roll Estandar 4 $0.00,Camarón $0.00,
70000218,Sushi Go UDEM,219,0,0,Andrea,,16:03:00 16-02-2025,16:12:00 16-02-2025,16:22:00 16-02-2025,,,,Entregada,Tarjeta,156.33,5,,,,1,4,4005,,1,,,,Ebi Roll Estandar 2 $0.00,Camarón $0.00,
70000219,Sushi Go UDEM,220,0,0,Carlos,,11:30:00 30-01-2025,11:37:00 30-01-2025,11:54:00 30-01-2025,,,,Entregada,Tarjeta,332.1,4,,,,2,4,4053,,3,,,,Spicy Tuna Roll Estandar 2 $0.00,Salsa spicy $0.00,
70000220,Sushi Go UDEM,221,0,0,Carlos,,15:52:00 04-02-2025,15:55:00 04-02-2025,16:11:00 04-02-2025,,,,Entregada,Tarjeta,136.63,4,,,,3,4,4099,,2,,,,Philadelphia Roll Estandar 1 $0.00,Queso crema $0.00,
70000221,Sushi Go UDEM,222,0,1,Luis,,12:35:00 04-02-2025,12:44:00 04-02-2025,12:49:00 04-02-2025,,,,Entregada,Efectivo,165.81,4,,,,4,4,4098,,1,,,,Ebi Roll Estandar 2 $0.00,Camarón $0.00,
70000222,Sushi Go UDEM,223,0,0,Mariana,,14:09:00 18-02-2025,14:11:00 18-02-2025,14:29:00 18-02-2025,,,,Entregada,Tarjeta,230.8,5,,,,4,4,4094,,3,,,,California Roll Estandar 2 $0.00,Aguacate $0.00,
70000223,Sushi Go UDEM,224,0,0,Mariana,,12:13:00 03-02-2025,12:23:00 03-02-2025,12:35:00 03-02-2025,,,,Entregada,Tarjeta,339.91,3,,,,2,4,4066,,2,,,,Salmón Roll Estandar 4 $0.00,Salmón fresco $0.00,
70000224,Sushi Go UDEM,225,0,0,Carlos,,16:29:00 28-02-2025,16:32:00 28-02-2025,16:40:00 28-02-2025,,,,Entregada,App,109.46,3,,,,2,4,4037,,2,,,,Spicy Tuna Roll Estandar 4 $0.00,Salsa spicy $0.00,
70000225,Sushi Go UDEM,226,0,0,Luis,,17:44:00 04-02-2025,17:51:00 04-02-2025,18:06:00 04-02-2025,,,,Entregada,App,150.74,3,,,,2,4,4013,,1,,,,Atún Especial Estandar 3 $0.00,Atún spicy $0.00,
70000226,Sushi Go UDEM,227,0,1,Mariana,,18:20:00 12-02-2025,18:28:00 12-02-2025,18:36:00 12-02-2025,,,,Entregada,Tarjeta,207.5,3,,,,2,4,4087,,2,,,,Ebi Roll Estandar 2 $0.00,Camarón $0.00,
70000227,Sushi Go UDEM,228,0,1,Carlos,,20:02:00 01-03-2025,20:07:00 01-03-2025,20:22:00 01-03-2025,,,,Entregada,App,274.9,3,,,,3,4,4033,,1,,,,Spicy Tuna Roll Estandar 1 $0.00,Salsa spicy $0.00,
70000228,Sushi Go UDEM,229,0,0,Andrea,,17:54:00 16-01-2025,18:03:00 16-01-2025,18:15:00 16-01-2025,,,,Entregada,Tarjeta,116.5,3,,,,2,4,4016,,1,,,,Philadelphia Roll Estandar 4 $0.00,Queso crema $0.00,
70000229,Sushi Go UDEM,230,0,0,Luis,,16:43:00 09-02-2025,16:55:00 09-02-2025,17:02:00 09-02-2025,,,,Entregada,App,95.67,4,,,,2,4,4011,,2,,,,Tempura Roll Estandar 1 $0.00,Camarón tempura $0.00,
70000230,Sushi Go UDEM,231,0,1,Carlos,,11:29:00 22-01-2025,11:31:00 22-01-2025,11:41:00 22-01-2025,,,,Entregada,Tarjeta,218.99,4,,,,2,4,4023,,2,,,,Salmón Roll Estandar 4 $0.00,Salmón fresco $0.00,
70000231,Sushi Go UDEM,232,0,1,Andrea,,18:56:00 01-02-2025,19:00:00 01-02-2025,19:06:00 01-02-2025,,,,Entregada,Tarjeta,219.71,4,,,,4,4,4017,,2,,,,Dragon Roll Estandar 3 $0.00,Anguila $0.00,
70000232,Sushi Go UDEM,233,0,1,Carlos,,21:56:00 27-01-2025,22:06:00 27-01-2025,22:18:00 27-01-2025,,,,Entregada,App,293.3,4,,,,3,4,4072,,3,,,,California Roll Estandar 4 $0.00,Aguacate $0.00,
70000233,Sushi Go UDEM,234,0,1,Andrea,,17:17:00 04-02-2025,17:21:00 04-02-2025,17:26:00 04-02-2025,,,,Entregada,Efectivo,97.62,5,,,,3,4,4098,,3,,,,Ebi Roll Estandar 2 $0.00,Camarón $0.00,
70000234,Sushi Go UDEM,235,0,0,Carlos,,13:06:00 29-01-2025,13:11:00 29-01-2025,13:23:00 29-01-2025,,,,Entregada,Efectivo,288.65,3,,,,2,4,4030,,3,,,,Tempura Roll Estandar 1 $0.00,Camarón tempura $0.00,
70000235,Sushi Go UDEM,236,0,0,Carlos,,16:58:00 04-02-2025,17:09:00 04-02-2025,17:14:00 04-02-2025,,,,Entregada,App,236.41,4,,,,2,4,4062,,1,,,,Ebi Roll Estandar 2 $0.00,Camarón $0.00,
70000236,Sushi Go UDEM,237,0,0,Luis,,11:14:00 20-01-2025,11:25:00 20-01-2025,11:37:00 20-01-2025,,,,Entregada,Efectivo,90.18,5,,,,2,4,4041,,1,,,,California Roll Estandar 4 $0.00,Aguacate $0.00,
70000237,Sushi Go UDEM,238,0,1,Andrea,,13:37:00 16-01-2025,13:41:00 16-01-2025,13:49:00 16-01-2025,,,,Entregada,Efectivo,187.13,4,,,,3,4,4017,,1,,,,Ebi Roll Estandar 1 $0.00,Camarón $0.00,
70000238,Sushi Go UDEM,239,0,0,Carlos,,21:31:00 11-02-2025,21:43:00 11-02-2025,21:58:00 11-02-2025,,,,Entregada,Efectivo,148.04,5,,,,3,4,4016,,1,,,,Spicy Tuna Roll Estandar 3 $0.00,Salsa spicy $0.00,
70000239,Sushi Go UDEM,240,0,0,Andrea,,20:25:00 15-01-2025,20:36:00 15-01-2025,20:42:00 15-01-2025,,,,Entregada,Efectivo,329.47,3,,,,3,4,4095,,1,,,,Spicy Tuna Roll Estandar 3 $0.00,Salsa spicy $0.00,
70000240,Sushi Go UDEM,241,0,0,Luis,,16:20:00 30-01-2025,16:24:00 30-01-2025,16:31:00 30-01-2025,,,,Entregada,App,92.96,3,,,,3,4,4032,,1,,,,Ebi Roll Estandar 4 $0.00,Camarón $0.00,
70000241,Sushi Go UDEM,242,0,1,Mariana,,11:24:00 15-01-2025,11:33:00 15-01-2025,11:51:00 15-01-2025,,,,Entregada,App,218.2,4,,,,1,4,4061,,3,,,,Spicy Tuna Roll Estandar 4 $0.00,Salsa spicy $0.00,
70000242,Sushi Go UDEM,243,0,1,Mariana,,21:14:00 25-02-2025,21:18:00 25-02-2025,21:37:00 25-02-2025,,,,Entregada,Tarjeta,166.68,3,,,,3,4,4021,,2,,,,Philadelphia Roll Estandar 1 $0.00,Queso crema $0.00,
70000243,Sushi Go UDEM,244,0,0,Carlos,,12:35:00 25-01-2025,12:38:00 25-01-2025,12:53:00 25-01-2025,,,,Entregada,Tarjeta,202.14,3,,,,1,4,4042,,1,,,,Atún Especial Estandar 1 $0.00,Atún spicy $0.00,
70000244,Sushi Go UDEM,245,0,0,Carlos,,17:44:00 27-01-2025,17:54:00 27-01-2025,18:07:00 27-01-2025,,,,Entregada,App,151.76,5,,,,4,4,4019,,1,,,,Tempura Roll Estandar 3 $0.00,Camarón tempura $0.00,
70000245,Sushi Go UDEM,246,0,0,Luis,,11:27:00 07-02-2025,11:30:00 07-02-2025,11:44:00 07-02-2025,,,,Entregada,App,115.22,4,,,,1,4,4060,,1,,,,Atún Especial Estandar 2 $0.00,Atún spicy $0.00,
70000246,Sushi Go UDEM,247,0,1,Mariana,,17:30:00 03-02-2025,17:39:00 03-02-2025,17:52:00 03-02-2025,,,,Entregada,Tarjeta,138.07,4,,,,1,4,4033,,2,,,,Philadelphia Roll Estandar 4 $0.00,Queso crema $0.00,
70000247,Sushi Go UDEM,248,0,1,Carlos,,15:14:00 13-02-2025,15:20:00 13-02-2025,15:26:00 13-02-2025,,,,Entregada,App,112.28,3,,,,1,4,4049,,3,,,,Spicy Tuna Roll Estandar 1 $0.00,Salsa spicy $0.00,
70000248,Sushi Go UDEM,249,0,0,Luis,,19:43:00 10-02-2025,19:52:00 10-02-2025,20:04:00 10-02-2025,,,,Entregada,Tarjeta,110.53,4,,,,2,4,4021,,1,,,,Atún Especial Estandar 3 $0.00,Atún spicy $0.00,
70000249,Sushi Go UDEM,250,0,0,Mariana,,13:02:00 27-01-2025,13:10:00 27-01-2025,13:17:00 27-01-2025,,,,Entregada,Efectivo,349.29,5,,,,1,4,4011,,2,,,,Salmón Roll Estandar 2 $0.00,Salmón fresco $0.00,
