"id","Sucursal","internal_id","is_local","caja","cuser","out_of_time","Creación de orden","Proceso de orden","Entrega de orden","Orden cancelada","Hora deseada","Usuario","Estatus","Tipo de pago","total","stars","review","coupon","Sub tipo de pago","pc_id","status_id","Id cajero","crname","pay_id","Usuario subsidio/Meal plan","Nómina","ceco","Platillos","Ingredientes","description"
54099336,"Davilas CCU","442",0,1,"LilianaPérezAguilar",,"13:18:55 24-10-2023","13:18:58 24-10-2023","13:20:53 24-10-2023",,"2023-10-24 13:20:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",129,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00,FUZE TEA Estandar 1 $0.00","SALSA BÚFALO $0.00",""
54099690,"Davilas CCU","443",0,1,"Jessica Patricia Garza Mata",,"13:24:34 24-10-2023","13:24:36 24-10-2023","13:29:19 24-10-2023",,"2023-10-24 13:24:34","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BURRITO DE CARNE ASADA Estandar 1 $0.00","CON QUESO $0.00",""
54101456,"Davilas CCU","444",0,1,"Salvador Amaro",,"13:54:43 24-10-2023","13:54:47 24-10-2023","13:58:27 24-10-2023",,"2023-10-24 13:54:43","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",105,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
54103041,"Davilas CCU","445",0,1,"Sol",,"14:20:04 24-10-2023","14:20:09 24-10-2023","14:23:50 24-10-2023",,"2023-10-24 14:20:04","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"HAMBURGUESA DE POLLO Estandar 1 $0.00",,""
54108667,"Davilas CCU","446",0,1,"Claudia",,"16:10:02 24-10-2023","16:10:05 24-10-2023","16:13:18 24-10-2023",,"2023-10-24 16:10:02","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",129,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00,FUZE TEA Estandar 1 $0.00","SALSA BBQ $0.00",""
54125559,"Davilas CCU","447",0,1,"Valeria",,"12:40:36 25-10-2023","12:40:39 25-10-2023","12:49:44 25-10-2023",,"2023-10-25 12:40:36","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",97,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"PAPA ASADA CON CARNE ASADA Estandar 1 $0.00",,""
54129427,"Davilas CCU","448",0,1,"annajosecalderon",,"13:48:06 25-10-2023","13:48:09 25-10-2023","13:51:38 25-10-2023",,"2023-10-25 13:50:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",96,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"DEDOS DE QUESO Estandar 1 $0.00",,""
54132942,"Davilas CCU","449",0,1,"SergioS",,"14:44:27 25-10-2023","14:44:28 25-10-2023","14:48:39 25-10-2023",,"2023-10-25 14:45:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"HAMBURGUESA DE POLLO Estandar 1 $0.00",,"varios sobres de catsup y mostaza "
54133708,"Davilas CCU","450",0,1,"Mariel",,"14:58:42 25-10-2023","14:58:46 25-10-2023","15:02:37 25-10-2023",,"2023-10-25 15:00:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",92,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"ALITAS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
54135447,"Davilas CCU","451",0,1,"Owen frangos",,"15:35:24 25-10-2023",,,"15:35:30 25-10-2023","2023-10-25 15:40:00","Caja Davilas UDEM","Cancelada","Tarjeta ",98,,,"0.00",,,5,4086,"Tarjeta rechazada",2,"  ",,,"HAMBURGUESA DE POLLO Estandar 1 $0.00","SIN VERDURA $0.00",""
54135451,"Davilas CCU","452",0,1,"Owen frangos",,"15:35:32 25-10-2023","15:35:42 25-10-2023","15:39:27 25-10-2023",,"2023-10-25 15:40:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",98,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"HAMBURGUESA DE POLLO Estandar 1 $0.00","SIN VERDURA $0.00",""
54137029,"Davilas CCU","453",0,1,"Amauri",,"16:16:35 25-10-2023","16:16:39 25-10-2023","16:21:03 25-10-2023",,"2023-10-25 16:20:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BURRITO DE CARNE ASADA Estandar 1 $0.00","CON QUESO $0.00",""
54151464,"Davilas CCU","454",0,1,"Amauri",,"11:31:51 26-10-2023","11:31:53 26-10-2023","12:07:33 26-10-2023",,"2023-10-26 11:35:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",138,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BURRITO DE CARNE ASADA Estandar 1 $0.00,ORDEN DE PAPAS Estandar 1 $0.00","CON QUESO $0.00",""
54153551,"Davilas CCU","455",0,1,"GermanGonzalezCavazos",,"12:18:58 26-10-2023","12:19:01 26-10-2023","12:41:20 26-10-2023",,"2023-10-26 13:05:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",105,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
54155216,"Davilas CCU","456",0,1,"Carlos",,"12:51:26 26-10-2023","12:51:32 26-10-2023","12:55:54 26-10-2023",,"2023-10-26 12:55:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",96,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"DEDOS DE QUESO Estandar 1 $0.00",,""
54156624,"Davilas CCU","457",0,1,"Carolina",,"13:17:30 26-10-2023","13:17:32 26-10-2023","13:22:49 26-10-2023",,"2023-10-26 13:20:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
54156641,"Davilas CCU","458",0,1,"Jorge Valenzuela",,"13:17:44 26-10-2023","13:17:46 26-10-2023","13:22:48 26-10-2023",,"2023-10-26 13:17:44","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
54157120,"Davilas CCU","459",0,1,"RafaelGarcíaEscareño",,"13:25:06 26-10-2023","13:25:14 26-10-2023","13:42:39 26-10-2023",,"2023-10-26 13:25:06","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",129,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00,FUZE TEA Estandar 1 $0.00","SALSA BÚFALO $0.00","FUZE TEA Estandar: Te negro de limn\n"
54157337,"Davilas CCU","460",0,1,"VaniaEsquivel",,"13:28:27 26-10-2023","13:28:32 26-10-2023","13:42:37 26-10-2023",,"2023-10-26 13:30:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",210,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00,CHICKEN TENDERS Estandar 1 $0.00","SALSA BÚFALO $0.00,SALSA BÚFALO $0.00","CHICKEN TENDERS Estandar: SALSA APARTE \n"
54157637,"Davilas CCU","461",0,1,"Claudia",,"13:33:23 26-10-2023","13:33:26 26-10-2023","13:42:35 26-10-2023",,"2023-10-26 13:35:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",129,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00,FUZE TEA Estandar 1 $0.00","SALSA BBQ $0.00",""
54157737,"Davilas CCU","462",0,1,"samantha",,"13:34:37 26-10-2023","13:34:40 26-10-2023","13:42:34 26-10-2023",,"2023-10-26 13:34:37","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BBQ $0.00","para llevar"
54181266,"Davilas CCU","463",0,0,"Crisma",,"11:58:53 27-10-2023",,,"12:10:00 27-10-2023","2023-10-27 13:00:00",,"Cancelada","Tarjeta ",105,,,"0.00",,,5,,"Problemas de internet por parte del establecimiento",2,"  ",,,"BONELESS Estandar 1 $0.00","NATURALES $0.00",""
54264921,"Davilas CCU","464",0,0,"FranciscoVélez",,"12:43:02 30-10-2023",,,"12:54:00 30-10-2023","2023-10-30 12:55:00",,"Cancelada","Tarjeta ",105,,,"0.00",,,5,,"Problemas de internet por parte del establecimiento",2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
54294339,"Davilas CCU","465",0,1,"Emiliano López Puente ",,"12:00:16 31-10-2023","12:00:17 31-10-2023",,,"2023-10-31 12:00:16","Caja Davilas UDEM","Procesándose","Tarjeta Tarjeta Credito",55,,,"0.00","Tarjeta Credito",,2,4086,,2,"  ",,,"ORDEN PAPAS ESPECIALES Estandar 1 $0.00",,""
54294340,"Davilas CCU","466",0,1,"Melissa",,"12:00:17 31-10-2023","12:00:25 31-10-2023",,,"2023-10-31 12:00:17","Caja Davilas UDEM","Procesándose","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,2,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
54294608,"Davilas CCU","467",0,1,"patricio",,"12:05:54 31-10-2023",,,"12:06:01 31-10-2023","2023-10-31 12:05:54","Caja Davilas UDEM","Cancelada","Tarjeta ",125,,,"0.00",,,5,4086,"Tarjeta rechazada",2,"  ",,,"BONELESS Estandar 1 $0.00,COCA COLA  Estandar 1 $0.00","SALSA BBQ $0.00",""
54294635,"Davilas CCU","468",0,1,"ClaudiaCruzReyes",,"12:06:21 31-10-2023","12:06:25 31-10-2023",,,"2023-10-31 12:10:00","Caja Davilas UDEM","Procesándose","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,2,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BBQ $0.00",""
54295209,"Davilas CCU","469",0,1,"patricio",,"12:16:52 31-10-2023","12:16:55 31-10-2023",,,"2023-10-31 12:16:52","Caja Davilas UDEM","Procesándose","Tarjeta Tarjeta Credito",125,,,"0.00","Tarjeta Credito",,2,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00,COCA COLA  Estandar 1 $0.00","SALSA BBQ $0.00",""
54324273,"Davilas CCU","470",0,1,"Javier Escobedo ",,"11:30:45 01-11-2023","11:30:49 01-11-2023",,,"2023-11-01 11:30:45","Admin Company Davilas UDEM","Procesándose","Efectivo ",92,,,"0.00",,,2,4084,,4,"  ",,,"ALITAS Estandar 1 $0.00","NATURALES $0.00",""
54329240,"Davilas CCU","471",0,0,"Abel Martínez ",,"13:07:46 01-11-2023",,,"13:18:01 01-11-2023","2023-11-01 14:00:00",,"Cancelada","Tarjeta ",92,,,"0.00",,,5,,"Problemas de internet por parte del establecimiento",2,"  ",,,"ORDEN TACOS DE CARNE ASADA Estandar 1 $0.00","MAIZ $0.00,CON QUESO $0.00",""
54334822,"Davilas CCU","472",0,0,"LuisRamírez",,"14:27:11 01-11-2023",,,"14:38:00 01-11-2023","2023-11-01 14:30:00",,"Cancelada","Tarjeta ",92,,,"0.00",,,5,,"Problemas de internet por parte del establecimiento",2,"  ",,,"ORDEN TACOS DE CARNE ASADA Estandar 1 $0.00","MAIZ $0.00,CON QUESO $0.00",""
54354890,"Davilas CCU","473",0,0,"SamanthaCastilloMontero",,"11:10:24 02-11-2023",,,"11:22:00 02-11-2023","2023-11-02 13:45:00",,"Cancelada","Tarjeta ",192,,,"0.00",,,5,,"Problemas de internet por parte del establecimiento",2,"  ",,,"DEDOS DE QUESO Estandar 2 $0.00",,""
54358256,"Davilas CCU","474",0,0,"EduardoSaldaña",,"12:17:40 02-11-2023",,,"12:28:00 02-11-2023","2023-11-02 14:25:00",,"Cancelada","Tarjeta ",92,,,"0.00",,,5,,"Problemas de internet por parte del establecimiento",2,"  ",,,"ORDEN TACOS DE CARNE ASADA Estandar 1 $0.00","MAIZ $0.00,CON QUESO $0.00",""
54361363,"Davilas CCU","475",0,0,"Brenda Torres ",,"13:12:35 02-11-2023",,,"13:24:00 02-11-2023","2023-11-02 14:20:00",,"Cancelada","Tarjeta ",105,,,"0.00",,,5,,"Problemas de internet por parte del establecimiento",2,"  ",,,"BONELESS Estandar 1 $0.00","NATURALES $0.00",""
54362227,"Davilas CCU","476",0,0,"Perla",,"13:25:21 02-11-2023",,,"13:36:00 02-11-2023","2023-11-02 14:20:00",,"Cancelada","Tarjeta ",105,,,"0.00",,,5,,"Problemas de internet por parte del establecimiento",2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
54362944,"Davilas CCU","477",0,0,"RafaelRodríguez",,"13:36:59 02-11-2023",,,"13:48:00 02-11-2023","2023-11-02 14:20:00",,"Cancelada","Tarjeta ",105,,,"0.00",,,5,,"Problemas de internet por parte del establecimiento",2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BBQ $0.00",""
54363423,"Davilas CCU","478",0,0,"Perla",,"13:44:38 02-11-2023",,,"13:56:00 02-11-2023","2023-11-02 14:20:00",,"Cancelada","Tarjeta ",105,,,"0.00",,,5,,"Problemas de internet por parte del establecimiento",2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
54382700,"Davilas CCU","479",0,1,"Javier Escobedo ",,"09:51:41 03-11-2023","09:51:44 03-11-2023",,,"2023-11-03 09:51:41","Admin Company Davilas UDEM","Procesándose","Efectivo ",18,,,"0.00",,,2,4084,,4,"  ",,,"AGUA NATURAL 600ML Estandar 1 $0.00",,""
54382844,"Davilas CCU","480",0,1,"Javier Escobedo ",,"09:55:15 03-11-2023","09:55:18 03-11-2023",,,"2023-11-03 09:55:15","Admin Company Davilas UDEM","Procesándose","Efectivo ",92,,,"0.00",,,2,4084,,4,"  ",,,"ALITAS Estandar 1 $0.00","NATURALES $0.00",""
54382958,"Davilas CCU","481",0,1,"Javier Escobedo ",,"09:58:45 03-11-2023","09:58:49 03-11-2023",,,"2023-11-03 09:58:45","Admin Company Davilas UDEM","Procesándose","Efectivo ",92,,,"0.00",,,2,4084,,4,"  ",,,"ALITAS Estandar 1 $0.00","NATURALES $0.00",""
54467807,"Davilas CCU","482",0,1,"Javier Escobedo ",,"10:55:06 06-11-2023","10:55:07 06-11-2023","11:15:47 06-11-2023",,"2023-11-06 10:55:06","Caja Davilas UDEM","Entregada","Efectivo ",92,,,"0.00",,,4,4086,,4,"  ",,,"ALITAS Estandar 1 $0.00","NATURALES $0.00",""
54467990,"Davilas CCU","483",0,1,"Javier Escobedo ",,"10:58:33 06-11-2023","10:58:35 06-11-2023","11:15:45 06-11-2023",,"2023-11-06 10:58:33","Caja Davilas UDEM","Entregada","Efectivo ",92,,,"0.00",,,4,4086,,4,"  ",,,"ALITAS Estandar 1 $0.00","NATURALES $0.00",""
54468570,"Davilas CCU","484",0,1,"Javier Escobedo ",,"11:09:12 06-11-2023","11:09:16 06-11-2023","11:15:42 06-11-2023",,"2023-11-06 11:09:12","Admin Company Davilas UDEM","Entregada","Efectivo ",92,,,"0.00",,,4,4084,,4,"  ",,,"ALITAS Estandar 1 $0.00","NATURALES $0.00",""
54468740,"Davilas CCU","485",0,1,"Javier Escobedo ",,"11:12:45 06-11-2023","11:12:49 06-11-2023","11:15:41 06-11-2023",,"2023-11-06 11:12:45","Admin Company Davilas UDEM","Entregada","Efectivo ",92,,,"0.00",,,4,4084,,4,"  ",,,"ALITAS Estandar 1 $0.00","SALSA BBQ $0.00",""
54472269,"Davilas CCU","486",0,1,"natalia guerra",,"12:30:14 06-11-2023",,,"12:30:15 06-11-2023","2023-11-06 12:30:14","Caja Davilas UDEM","Cancelada","Tarjeta ",110,,,"0.00",,,5,4086,"Tarjeta rechazada",2,"  ",,,"ORDEN PAPAS ESPECIALES Estandar 2 $0.00",,""
54472460,"Davilas CCU","487",0,1,"Amauri",,"12:34:16 06-11-2023","12:34:34 06-11-2023","12:50:23 06-11-2023",,"2023-11-06 12:35:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",138,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BURRITO DE CARNE ASADA Estandar 1 $0.00,ORDEN DE PAPAS Estandar 1 $0.00","CON QUESO $0.00",""
54472721,"Davilas CCU","488",0,1,"Hernánaraiza",,"12:39:26 06-11-2023","12:39:30 06-11-2023","12:48:08 06-11-2023",,"2023-11-06 12:40:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",250,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00,BONELESS Estandar 1 $0.00,ORDEN DE PAPAS Estandar 1 $0.00","SALSA BÚFALO $0.00,SALSA BÚFALO $0.00","BONELESS Estandar: Salsa por separado\n"
54473351,"Davilas CCU","489",0,1,"Carlos",,"12:51:00 06-11-2023","12:51:02 06-11-2023","13:09:16 06-11-2023",,"2023-11-06 12:51:01","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",96,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"DEDOS DE QUESO Estandar 1 $0.00",,""
54474108,"Davilas CCU","490",0,1,"ClaudiaCruzReyes",,"13:03:26 06-11-2023",,,"13:03:28 06-11-2023","2023-11-06 13:05:00","Caja Davilas UDEM","Cancelada","Tarjeta ",40,,,"0.00",,,5,4086,"Tarjeta rechazada",2,"  ",,,"ORDEN DE PAPAS Estandar 1 $0.00",,""
54474237,"Davilas CCU","491",0,1,"ClaudiaCruzReyes",,"13:05:32 06-11-2023",,,"13:05:34 06-11-2023","2023-11-06 13:05:32","Caja Davilas UDEM","Cancelada","Tarjeta ",40,,,"0.00",,,5,4086,"Tarjeta rechazada",2,"  ",,,"ORDEN DE PAPAS Estandar 1 $0.00",,""
54474405,"Davilas CCU","492",0,1,"Andres",,"13:08:05 06-11-2023","13:08:10 06-11-2023","13:13:02 06-11-2023",,"2023-11-06 13:10:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",46,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"ORDEN DE PAPAS Estandar 1 $0.00","ADEREZO RANCH $6.00",""
54475382,"Davilas CCU","493",0,1,"PaulinaRueda",,"13:21:54 06-11-2023","13:21:57 06-11-2023","13:33:22 06-11-2023",,"2023-11-06 13:25:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"HAMBURGUESA DE POLLO Estandar 1 $0.00",,""
54475468,"Davilas CCU","494",0,1,"JoséMarcoGonzález",,"13:23:16 06-11-2023","13:23:20 06-11-2023","14:14:01 06-11-2023",,"2023-11-06 13:25:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",105,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00","3 BBQ Y 3 BFALOBONELESS Estandar: 3 BBQ Y 3 BFALO \n"
54475520,"Davilas CCU","495",0,1,"Carlos García",,"13:23:49 06-11-2023","13:23:52 06-11-2023","13:41:29 06-11-2023",,"2023-11-06 13:23:49","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",40,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"ORDEN DE PAPAS Estandar 1 $0.00",,""
54477790,"Davilas CCU","496",0,1,"Rodrigo Gómez ",,"13:58:47 06-11-2023",,,"13:58:53 06-11-2023","2023-11-06 13:58:47","Caja Davilas UDEM","Cancelada","Tarjeta ",98,,,"0.00",,,5,4086,"Tarjeta rechazada",2,"  ",,,"BURRITO DE CARNE ASADA Estandar 1 $0.00","CON QUESO $0.00",""
54478005,"Davilas CCU","497",0,1,"Rodrigo Gómez ",,"14:01:50 06-11-2023","14:01:52 06-11-2023","14:14:00 06-11-2023",,"2023-11-06 14:01:50","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BURRITO DE CARNE ASADA Estandar 1 $0.00","CON QUESO $0.00",""
54478449,"Davilas CCU","498",0,1,"norberto ",,"14:06:19 06-11-2023","14:06:21 06-11-2023","14:13:57 06-11-2023",,"2023-11-06 14:06:19","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",105,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BBQ $0.00",""
54478484,"Davilas CCU","499",0,1,"Gerardo",,"14:06:42 06-11-2023",,,"14:06:47 06-11-2023","2023-11-06 14:10:00","Caja Davilas UDEM","Cancelada","Tarjeta ",105,,,"0.00",,,5,4086,"Tarjeta rechazada",2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BBQ $0.00",""
54479070,"Davilas CCU","500",0,1,"Gerardo",,"14:14:54 06-11-2023","14:14:59 06-11-2023","14:30:33 06-11-2023",,"2023-11-06 14:15:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
54480035,"Davilas CCU","501",0,1,"Hernánaraiza",,"14:28:56 06-11-2023","14:29:04 06-11-2023","14:35:08 06-11-2023",,"2023-11-06 14:30:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",96,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CAMPECHANA Estandar 1 $0.00","CON QUESO $0.00",""
54480343,"Davilas CCU","502",0,1,"JorgeVladimirRodríguezBerino",,"14:33:34 06-11-2023","14:33:37 06-11-2023","14:51:47 06-11-2023",,"2023-11-06 14:35:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",125,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00,AGUA CIEL SABOR Estandar 1 $0.00","SALSA BBQ $0.00,LIMON $0.00",""
54482045,"Davilas CCU","503",0,1,"JesseCordova",,"14:59:11 06-11-2023","14:59:13 06-11-2023","15:07:32 06-11-2023",,"2023-11-06 15:20:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BBQ $0.00",""
54484429,"Davilas CCU","504",0,1,"LuisaArreola",,"15:37:10 06-11-2023","15:37:15 06-11-2023","17:20:11 06-11-2023",,"2023-11-06 15:40:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"HAMBURGUESA DE POLLO Estandar 1 $0.00",,""
54484819,"Davilas CCU","505",0,1,"AlanSolis",,"15:45:51 06-11-2023","15:45:54 06-11-2023","15:49:26 06-11-2023",,"2023-11-06 15:45:51","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
54485197,"Davilas CCU","506",0,1,"Rodrigo Guerrero",,"15:54:18 06-11-2023",,,"15:54:23 06-11-2023","2023-11-06 15:54:18","Caja Davilas UDEM","Cancelada","Tarjeta ",96,,,"0.00",,,5,4086,"Tarjeta rechazada",2,"  ",,,"CAMPECHANA Estandar 1 $0.00","CON QUESO $0.00",""
54487625,"Davilas CCU","507",0,1,"ivanna",,"17:01:42 06-11-2023","17:01:45 06-11-2023","17:20:06 06-11-2023",,"2023-11-06 17:20:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",96,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CAMPECHANA Estandar 1 $0.00","CON QUESO $0.00",""
54501796,"Davilas CCU","508",0,1,"emy",,"11:38:40 07-11-2023","11:38:43 07-11-2023","11:41:31 07-11-2023",,"2023-11-07 11:40:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"ORDEN DE PAPAS Estandar 2 $0.00,AGUA NATURAL 600ML Estandar 1 $0.00",,""
54502640,"Davilas CCU","509",0,1,"emy",,"11:57:58 07-11-2023","11:58:04 07-11-2023","12:00:48 07-11-2023",,"2023-11-07 12:00:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",92,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"ORDEN TACOS DE CARNE ASADA Estandar 1 $0.00","MAIZ $0.00,CON QUESO $0.00",""
54503254,"Davilas CCU","510",0,1,"DanielaVázquez",,"12:10:46 07-11-2023","12:10:53 07-11-2023","12:14:49 07-11-2023",,"2023-11-07 12:10:46","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
54504088,"Davilas CCU","511",0,1,"JoseArcadioSotoRamirez",,"12:27:25 07-11-2023",,,"12:27:26 07-11-2023","2023-11-07 12:30:00","Caja Davilas UDEM","Cancelada","Tarjeta ",224,,,"0.00",,,5,4086,"Tarjeta rechazada",2,"  ",,,"BONELESS Estandar 1 $0.00,PAPA ASADA CON CARNE ASADA Estandar 1 $0.00","PORCION EXTRA DE CARNE ASADA $12.00,PORCION EXTRA DE TROMPO $10.00,SALSA BÚFALO $0.00",""
54504181,"Davilas CCU","512",0,1,"JoseArcadioSotoRamirez",,"12:28:57 07-11-2023",,,"12:29:02 07-11-2023","2023-11-07 12:30:00","Caja Davilas UDEM","Cancelada","Tarjeta ",223,,,"0.00",,,5,4086,"Tarjeta rechazada",2,"  ",,,"BONELESS Estandar 1 $0.00,PAPA ASADA CON TROMPO Estandar 1 $0.00","SALSA BÚFALO $0.00,PORCION EXTRA DE CARNE ASADA $12.00,PORCION EXTRA DE TROMPO $10.00",""
54504319,"Davilas CCU","513",0,1,"RicardoGarza",,"12:31:30 07-11-2023","12:31:36 07-11-2023","12:44:58 07-11-2023",,"2023-11-07 12:35:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",223,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00,PAPA ASADA CON TROMPO Estandar 1 $0.00","SALSA BÚFALO $0.00,PORCION EXTRA DE CARNE ASADA $12.00,PORCION EXTRA DE TROMPO $10.00",""
54505309,"Davilas CCU","514",0,1,"SamanthaCastilloMontero",,"12:49:42 07-11-2023","12:49:49 07-11-2023","13:15:21 07-11-2023",,"2023-11-07 14:15:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",166,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"DEDOS DE QUESO Estandar 1 $0.00,ORDEN DE PAPAS Estandar 1 $0.00,FUZE TEA Estandar 1 $0.00","SALSA BBQ $6.00",""
